Network Type,Band,Num_Carriers,SINR,RB,TH_CWD0,TH_CWD1,ANT,TRANS,RANK,BLER,CQI_CWD0,CQI_CWD1,MCS_CWD0,MCS_CWD1
CX,U,4,14.7,100,27.38,26.78,2x2,4,2,10.7,4,4,64QAM,256QAM
CX,U,4,16.3,100,22.57,25.76,2x2,4,2,9.8,6,7,,
CX,U,4,16.7,100,27.42,7.91,2x2,4,1,10.1,7,2,,
CX,L,4,4.7,65,34.49,14.41,4x4,4,2,8.7,7,3,256QAM,256QAM
CX,U,4,20.9,100,69.7,28.95,2x2,4,2,9.7,12,4,256QAM,256QAM
CX,U,4,19.2,100,62.15,16.85,2x2,4,2,9.8,12,1,,
CX,U,4,18.4,100,38.93,31.26,2x2,4,2,8.4,8,7,,
CX,L,4,9.2,65,23.55,22.93,4x4,4,2,8.5,7,6,64QAM,64QAM
CX,U,4,16.1,98,50.38,14.92,2x2,4,1,10,10,3,256QAM,256QAM
CX,U,4,16.2,100,42.04,14.96,2x2,4,1,8.4,9,3,,
CX,U,4,14.6,100,40.01,7.22,2x2,4,1,9,9,1,,
CX,L,4,5.5,65,14.57,28.16,4x4,4,2,8.2,4,7,16QAM,256QAM
CX,U,4,20.3,99,82.86,0,2x2,4,1,8.6,11,2,256QAM,
CX,U,4,17,100,28.48,47.25,2x2,4,2,9.2,7,6,,
CX,U,4,21.2,99,71.9,0,2x2,4,1,9.1,14,0,,
CX,L,4,6.6,48,12.49,19.26,4x4,4,2,8.1,6,6,64QAM,256QAM
CX,U,4,19.4,99,79.36,0,2x2,4,1,9.4,12,1,256QAM,
CX,U,4,17.9,99,61.7,10.64,2x2,4,2,9.1,10,2,,
CX,U,4,20.5,99,71.49,0,2x2,4,1,9.5,13,0,,
CX,L,4,6.9,46,8.87,18.83,4x4,4,2,9.2,6,6,64QAM,64QAM
CX,U,4,15.5,100,42.53,25.12,2x2,4,1,10.2,8,3,256QAM,64QAM
CX,U,4,15.2,100,56.54,8.92,2x2,4,1,10.3,10,1,,
CX,U,4,17.7,100,46.02,19.59,2x2,4,2,8.3,9,5,,
CX,L,4,12.6,73,30.52,49.81,4x4,4,2,8.4,7,11,64QAM,256QAM
CX,U,4,18.5,99,71.33,0,2x2,4,1,10,11,1,256QAM,
CX,U,4,19,99,73.01,0,2x2,4,1,9,13,0,,
CX,U,4,17.4,97,53.05,0,2x2,4,1,9.1,12,0,,
CX,L,4,12.7,72,22.83,46.13,4x4,4,2,9.1,5,10,64QAM,256QAM
CX,U,4,20.1,100,33.47,64.9,2x2,4,1,8.9,6,11,64QAM,256QAM
CX,U,4,20.5,100,35.51,60.94,2x2,4,2,9.5,7,11,,
CX,U,4,14.9,100,32,20.96,2x2,4,2,9.3,9,2,,
CX,L,4,10.4,73,21.12,47.13,4x4,4,2,9.8,5,10,64QAM,256QAM
CX,U,4,17.9,100,29.83,46.78,2x2,4,2,8.5,7,10,64QAM,256QAM
CX,U,4,17.8,100,46.34,5.78,2x2,4,1,10.1,10,1,,
CX,L,4,10.2,72,30.06,33.68,4x4,4,2,8.9,7,8,64QAM,64QAM
CX,U,4,23.2,99,68.25,9.59,2x2,4,1,10.3,13,2,256QAM,256QAM
CX,U,4,23.1,99,54.58,13.4,2x2,4,2,9.7,13,2,,
CX,L,4,5.8,72,25.79,31.26,4x4,4,2,9.1,6,6,64QAM,64QAM
CX,U,4,18.3,100,58.15,0.97,2x2,4,1,8.5,12,0,256QAM,64QAM
CX,U,4,15.2,100,30.73,17.18,2x2,4,2,7,8,5,,
CX,L,4,-1.3,72,20.76,0,4x4,4,1,8.6,4,0,64QAM,16QAM
CX,U,4,19.7,100,30.5,39.33,2x2,4,2,10.9,9,6,64QAM,256QAM
CX,U,4,18.1,100,39.88,1.59,2x2,4,1,9.1,11,0,,
CX,L,4,6.9,70,25.57,12.36,4x4,4,2,8.5,6,4,64QAM,64QAM
CX,U,4,15.3,100,37.35,10.22,2x2,4,2,9.7,12,0,64QAM,64QAM
CX,U,4,14.8,100,31.39,2.78,2x2,4,1,8.1,9,1,,
CX,L,4,-1.9,72,17.82,0,4x4,4,1,9.2,3,0,64QAM,16QAM
CX,L,4,6.7,73,23.79,27.42,4x4,4,2,8.3,7,6,64QAM,256QAM
CX,U,4,14.5,100,33.91,13.98,2x2,4,2,9.5,7,5,64QAM,64QAM
CX,U,4,14.1,100,39.67,11.44,2x2,4,2,8.3,10,3,,
CX,U,4,12.9,100,23.59,6.96,2x2,4,1,7.1,7,3,,
CX,L,4,10.8,57,26.36,23.17,4x4,4,2,8.2,7,9,256QAM,256QAM
CX,U,4,16.5,99,47.38,14.43,2x2,4,1,9.4,9,3,256QAM,64QAM
CX,U,4,16.8,100,50.19,7.08,2x2,4,1,9,9,4,,
CX,U,4,15.4,100,41.83,7.35,2x2,4,1,10.3,9,2,,
CX,L,4,-1.9,56,12.24,0,4x4,4,1,1.7,4,0,16QAM,64QAM
CX,U,4,4.4,100,17.7,0,2x2,4,1,8.3,5,0,16QAM,
CX,U,4,4.8,100,13.72,0,2x2,4,1,8.7,5,0,,
CX,U,4,-2.2,100,0.98,0,2x2,4,1,62.1,2,0,,
CX,L,4,0,57,18.64,0,4x4,4,1,8.7,5,0,64QAM,QPSK
CX,U,4,1.6,87,8.82,0,2x2,4,1,7.6,4,0,16QAM,
CX,U,4,2,86,9.64,0,2x2,4,1,10,4,0,,
CX,U,4,-4.5,0,,,,,,0,8,0,,
CX,U,4,3.1,100,12.76,0.29,2x2,4,1,8.7,5,1,,
CX,L,4,0.3,69,11.34,9.49,4x4,4,2,8.5,4,3,16QAM,16QAM
CX,U,4,-0.6,98,3.44,0,2x2,4,1,13,4,0,,
CX,L,4,4.6,41,8.57,4.72,4x4,4,2,6.9,5,3,64QAM,16QAM
CX,U,4,6.6,100,15.8,3.88,2x2,4,2,9.6,5,2,16QAM,16QAM
CX,U,4,6,100,14.16,3.78,2x2,4,2,8.2,5,0,,
CX,L,4,2.6,71,15.8,8.29,4x4,4,2,8.9,5,1,16QAM,16QAM
CX,U,4,7.9,100,17.09,4.67,2x2,4,2,8.5,5,1,64QAM,16QAM
CX,U,4,7.4,100,9.2,9.88,2x2,4,2,8.5,5,1,,
CX,U,4,10.1,100,28.81,1.96,2x2,4,1,9.7,7,0,,
CX,L,4,1.2,24,4.54,1.85,4x4,4,1,7.7,6,3,64QAM,64QAM
CX,U,4,-2.6,96,0.82,0.04,2x2,4,1,23.4,5,0,,
CX,U,4,9.1,95,5.23,3.98,2x2,4,2,27.9,6,2,,
CX,U,4,12.4,94,5.82,0,2x2,4,1,25,7,0,,
CX,L,4,6.7,8,2.87,1.18,4x4,4,2,9.6,9,3,256QAM,64QAM
CX,U,4,1.7,100,2.75,0.66,2x2,4,1,17.6,6,3,16QAM,16QAM
CX,U,4,11,100,27.04,14.49,2x2,4,2,11,9,5,,
CX,U,4,15.4,100,26.48,0.65,2x2,4,1,8.9,8,1,,
CX,L,4,4.1,22,7.9,1.77,4x4,4,1,8,7,3,64QAM,64QAM
CX,U,4,4.8,86,10.58,6.3,2x2,4,2,11,7,5,,
CX,U,4,15.6,92,6.92,0.75,2x2,4,1,11.8,5,0,,
CX,L,4,5.9,43,17.56,4.83,4x4,4,1,6.8,7,3,64QAM,64QAM
CX,U,4,11.6,100,16.2,3.72,2x2,4,1,15.6,12,0,,
CX,U,4,15.1,100,8.32,4.38,2x2,4,2,13.4,8,5,,
LO,L,3,9.5,11,0.73,0.76,4x2,4,1,0,108,8,256QAM,16QAM
LO,L,3,5.7,4,0.84,0.03,4x4,4,1,8.2,7,1,64QAM,16QAM
LO,L,3,7.1,18,0.34,0,4x2,4,1,0,8,0,64QAM,QPSK
LO,L,3,17.5,4,1.3,1.48,2x2,4,2,0,8,9,64QAM,64QAM
LO,L,3,6.1,6,1.63,0.02,4x4,4,1,8.2,7,0,,
CX,L,4,6.6,16,9.13,0,4x4,4,1,10.4,10,0,256QAM,64QAM
CX,U,4,3,100,9.26,1.92,2X2,4,2,12.4,8,3,,
CX,U,4,8.1,80,3.77,0,2X2,4,1,9.7,5,0,,
CX,U,4,3.1,80,3.77,0,2x2,4,1,9.7,5,0,,
CX,L,4,6.8,25,13.18,0,4x4,4,1,9.3,10,0,256QAM,64QAM
CX,U,4,2.8,100,7.11,2.37,2x2,4,1,13.6,8,1,,
CX,U,4,7.7,100,4.47,0,2x2,4,1,7.5,4,0,,
CX,L,4,7.8,23,12.14,0,4x4,4,1,9.4,10,0,256QAM,64QAM
CX,U,4,6.7,100,8.99,0.2,2x2,4,1,22.1,9,0,,
CX,U,4,7.9,100,5.8,0,2x2,4,1,8.8,5,0,,
CX,L,4,7.6,42,22.57,0,4x4,4,1,9.3,10,0,256QAM,64QAM
CX,U,4,6.3,100,11.15,0,2x2,4,1,21.5,9,0,,
CX,U,4,7.5,100,6.62,0,2x2,4,1,10.4,7,0,,
CX,L,4,7.1,42,20.1,0,4x4,4,1,9,10,0,256QAM,64QAM
CX,U,4,2.4,100,9.06,0.89,2x2,4,2,16.2,8,2,,
CX,U,4,5.9,100,4.77,0,2x2,4,1,8.2,6,0,,
CX,L,4,5.7,20,8.76,0.02,4x4,4,1,8,10,0,256QAM,64QAM
CX,U,4,4.8,100,13.69,2.74,2x2,4,1,30.9,10,0,,
CX,U,4,5.3,100,5.41,0.11,2x2,4,1,9.3,7,0,,
CX,L,4,5.5,32,15.01,0,4x4,4,1,8.4,9,0,256QAM,64QAM
CX,U,4,3.5,100,9.02,1.31,2x2,4,1,18.2,9,0,,
CX,U,4,3.6,100,5.74,0,2x2,4,1,10.6,6,0,,
CX,L,4,5.6,40,20.84,0,4x4,4,1,9.7,9,0,256QAM,64QAM
CX,U,4,3.2,100,10.83,0.36,2x2,4,1,21.7,9,2,,
CX,U,4,6.4,100,3.42,0,2x2,4,1,9,5,0,,
CX,L,4,5.8,30,17.25,0,4x4,4,1,10.8,10,0,256QAM,64QAM
CX,U,4,2.1,100,10.35,1.18,2x2,4,2,16.2,9,2,,
CX,L,4,-1.3,31,8.55,0,4x4,4,1,6.4,6,0,64QAM,64QAM
CX,U,4,-0.4,100,5.35,0.87,2x2,4,2,10.5,6,2,,
CX,U,4,0.6,0,,,,,,0,5,0,,
CX,L,4,-1.6,40,9.99,0.25,4x4,4,1,10.3,4,0,64QAM,16QAM
CX,U,4,-1.2,100,2.87,0.46,2x2,4,1,8.8,5,0,,
CX,L,4,-1.3,23,4.77,0.02,4x4,4,1,9.6,5,0,64QAM,QPSK
CX,U,4,-0.5,0,,,,,,0,1,0,,
CX,L,4,-3.7,34,3.5,0,4x4,4,1,8.9,3,0,16QAM,QPSK
CX,L,4,-1.9,20,2.95,0,4x4,4,1,7.4,4,0,16QAM,QPSK
CX,U,4,-2.5,0,,,,,,0,4,0,,
CX,U,4,-4.1,0,,,,,,0,3,0,,
CX,L,4,-2.3,44,6.31,0,4x4,4,1,9,4,0,16QAM,QPSK
CX,U,4,-1.1,0,,,,,,0,3,0,,
CX,U,4,-5,0,,,,,,0,4,0,,
CX,L,4,-1.5,29,4.47,0,4x4,4,1,8.8,5,0,16QAM,QPSK
CX,U,4,-0.9,0,,,,,,0,3,0,,
CX,U,4,3,0,,,,,,0,3,0,,
CX,U,4,0.2,0,,,,,,0,4,0,,
CX,L,4,-1.5,27,5.57,0.09,4x4,4,1,9.4,5,0,64QAM,16QAM
CX,U,4,-2.2,0,,,,,,0,3,1,,
CX,L,4,-3.1,23,3.07,0,4x4,4,1,9.4,4,0,16QAM,16QAM
CX,L,4,-2.7,38,5.71,0,4x4,4,1,9.4,4,0,16QAM,16QAM
CX,L,4,-0.7,5,1.16,0.21,4x4,4,1,11.6,6,1,64QAM,16QAM
CX,L,4,-0.6,39,9.15,0.29,4x4,4,1,7.6,5,0,64QAM,16QAM
CX,L,4,0,17,3.25,0.98,4x4,4,1,8.7,5,1,16QAM,16QAM
CX,U,4,-1.9,0,,,,,,0,7,0,,
CX,U,4,-0.4,0,,,,,,0,3,0,,
CX,L,4,-1,33,7.76,0,4x4,4,1,9.5,6,0,64QAM,16QAM
CX,L,4,-1.9,36,4.41,1.29,4x4,4,1,8,4,2,16QAM,16QAM
CX,L,4,2.9,14,4.09,0.41,4x4,4,1,11.3,7,1,64QAM,16QAM
CX,U,4,-0.6,0,,,,,,0,0,0,,
CX,L,4,4,29,6.51,7.46,4x4,4,2,8.6,5,6,64QAM,64QAM
CX,L,4,2.9,12,1.51,2.09,4x4,4,2,10,4,5,16QAM,64QAM
CX,U,4,0.3,0,,,,,,0,9,0,,
CX,L,4,3.6,31,6,7.04,4x4,4,2,8.8,5,6,16QAM,64QAM
CX,U,4,12.7,100,10.15,1.93,2x2,4,1,21.9,9,0,,
CX,L,4,4.7,19,3.61,5.74,4x4,4,2,10,4,6,16QAM,64QAM
CX,U,4,10.9,100,9.47,0.2,2x2,4,1,14.8,9,0,,
CX,U,4,3.6,100,10.74,0,2x2,4,1,9.3,8,0,,
CX,L,3,4,15,3.69,0.09,4x4,4,1,0,8,0,64QAM,16QAM
CX,L,4,-0.7,5,0.29,0,4x4,4,1,8.7,4,0,16QAM,64QAM
CX,L,4,-0.1,20,3.29,0.1,4x4,4,1,7.6,4,1,64QAM,QPSK
LO,L,3,-1,9,0.45,0,4x2,4,2,0,4,0,16QAM,QPSK
LO,L,3,1.7,8,2.74,2.54,2X2,4,1,9.8,6,6,64QAM,64QAM
LO,L,3,14.1,15,1.98,3.46,,4,2,0,4,4,,
LO,L,3,7.1,10,0.38,0,4x2,4,1,6.3,8,,64QAM,QPSK
LO,L,3,13.5,11,2.75,0.46,2x2,4,2,6.3,8,2,64QAM,64QAM
LO,L,3,8.8,12,1.64,2.52,4X4,4,2,0,5,7,,
LO,L,3,-0.3,22,0.12,0,4x2,4,1,0,5,0,16QAM,16QAM
LO,L,3,9.1,2,0.99,0,2x2,4,1,0,10,0,256QAM,
LO,L,3,9.5,7,0.62,0.28,4x4,4,1,0,4,2,,
LO,L,3,8,15,0.2,0.02,4x2,4,1,0,9,0,64QAM,64QAM
LO,L,3,14.6,4,1.42,0.13,2x2,4,1,0,11,0,256QAM,64QAM
LO,L,3,9.2,11,1.56,0.15,4x4,4,1,0,6,1,,
CX,L,4,4.8,25,6.83,6.76,4x4,4,2,10,7,6,64QAM,64QAM
CX,L,4,6.2,46,17.26,11.11,4x4,4,2,8.2,6,6,64QAM,64QAM
CX,U,4,8.6,100,3.79,0.93,2x2,4,2,25.7,6,0,16QAM,16QAM
CX,U,4,5.5,100,13.57,7.38,2x2,4,1,7.1,6,5,,
CX,U,4,10.5,100,7.81,1.54,2x2,4,2,7.9,4,1,,
CX,L,4,9,44,21.01,18.53,4x4,4,2,9.2,9,8,256QAM,64QAM
CX,U,4,15.7,100,23.12,7.44,2x2,4,2,13,9,4,64QAM,16QAM
CX,U,4,6.5,100,37.27,11.07,2x2,4,1,11.4,10,2,,
CX,U,4,17.1,100,18.84,1.19,2x2,4,2,12.7,6,0,,
CX,L,4,8.9,41,19.09,17.96,4x4,4,2,9.3,8,8,256QAM,64QAM
CX,U,4,15.1,100,15.93,10.71,2x2,4,2,12.6,8,6,16QAM,16QAM
CX,U,4,8.8,100,26.26,12.21,2x2,4,2,9.7,8,4,,
CX,U,4,15,100,17.22,5.3,2x2,4,1,12.6,7,1,,
CX,L,4,4.5,8,2.79,1.32,4x4,4,2,10.2,7,3,64QAM,64QAM
CX,U,4,8.4,100,15.88,0.88,2x2,4,1,14.8,8,1,64QAM,QPSK
CX,U,4,4.5,100,18.18,1.55,2x2,4,1,11.3,9,1,,
CX,U,4,10.6,100,9.86,0,2x2,4,1,9.8,5,0,,
CX,L,4,3.2,33,8.85,8.4,4x4,4,2,8.8,5,5,64QAM,64QAM
CX,U,4,-1.4,100,0.58,0.03,2x2,4,1,64.3,7,0,16QAM,QPSK
CX,U,4,1.8,100,8.02,0,2x2,4,1,8.9,5,0,,
CX,U,4,4.2,100,7.12,0.36,2x2,4,1,10.7,5,0,,
CX,L,4,4.2,26,8.92,7.69,4x4,4,2,9.3,6,5,64QAM,64QAM
CX,U,4,3.7,100,9.59,0.64,2x2,4,1,10.4,8,1,,
CX,U,4,11.2,100,6.85,0.04,2x2,4,1,12.3,7,0,,
CX,L,4,3,12,5.59,0.28,4x4,4,2,8.6,9,1,64QAM,16QAM
CX,U,4,2.9,87,6.58,0.55,2x2,4,1,11,7,1,,
CX,U,4,9,86,4.3,1.72,2x2,4,1,18,5,0,,
CX,L,4,5.3,3,0.75,0.56,4x4,4,2,7.5,7,5,64QAM,64QAM
CX,L,4,3.8,40,13.87,4.38,4x4,4,2,8.7,8,1,64QAM,64QAM
CX,L,4,3.8,43,14.98,5.14,4x4,4,2,9.8,7,2,64QAM,64QAM
CX,U,4,4.2,100,1.69,0.59,2x2,4,1,46.4,5,0,16QAM,64QAM
CX,U,4,4.8,100,6.47,0.7,2x2,4,1,10.3,6,1,,
CX,U,4,8.2,100,3.37,0.74,2x2,4,2,14.9,5,2,,
CX,L,4,8.7,13,6.18,1.02,4x4,4,1,10.3,9,5,256QAM,64QAM
CX,U,4,0.9,100,0.62,0.62,2x2,4,2,37.7,1,0,,
CX,U,4,5.9,100,12.2,4.46,2x2,4,2,15.5,1,0,,
CX,U,4,7.4,100,3.84,3.26,2x2,4,2,8.4,1,0,,
CX,L,4,6.5,38,14.29,13.59,4x4,4,2,9.5,8,8,256QAM,256QAM
LO,L,3,7,43,9.04,7.49,4x4,4,2,0,6,5,64QAM,64QAM
LO,L,3,21.4,11,3.81,3.09,4x2,4,2,0,,,256QAM,256QAM
LO,L,3,21.3,11,5.51,5.07,4x2,4,2,0,,,,
LO,L,3,9.4,48,13.05,8.85,4x4,4,2,0,11,7,64QAM,64QAM
LO,L,3,19.9,12,3.13,3.02,4x2,4,2,0,,,256QAM,256QAM
LO,L,3,15.6,13,4.41,3.7,4x2,4,2,0,,,,
LO,L,3,10.9,46,12.27,10.47,4x4,4,1,0,8,5,64QAM,64QAM
LO,L,3,14.1,11,2.14,1.4,4x2,4,2,0,,,256QAM,256QAM
LO,L,3,16.9,11,4.62,4.3,4x2,4,2,0,,,,
LO,L,3,7.8,47,9.24,9.66,4x4,4,2,0,8,6,64QAM,64QAM
LO,L,3,16.6,12,3.93,2.54,4x2,4,2,0,,,256QAM,256QAM
LO,L,3,18.2,11,5.17,3.2,4x2,4,2,5.5,,,,
LO,L,3,12.8,49,13.82,14.63,4x4,4,,0,10,8,256QAM,256QAM
LO,L,3,15.2,12,2.17,4.24,4x2,4,2,0,,,64QAM,256QAM
LO,L,3,17.7,11,3.1,2.78,4x2,4,2,4,,,,
LO,L,3,15.6,50,13.55,15.13,4x4,4,2,0,8,10,256QAM,256QAM
LO,L,3,19.3,11,2.51,2.09,4x2,4,2,0,,,256QAM,256QAM
LO,L,3,17.2,10,4.24,2.99,4x2,4,1,6.8,,,,
LO,L,3,12.6,56,8.73,8.82,4x4,4,2,0,9,8,64QAM,64QAM
LO,L,3,19.3,16,4.58,3.29,4x2,4,2,0,,,256QAM,256QAM
LO,L,3,15.6,15,4.82,4.05,4x2,4,2,6.2,,,,
LO,L,3,9.8,44,10.53,11.85,4x4,4,2,0,9,4,64QAM,256QAM
LO,L,3,17.2,12,4.24,1.01,4x2,4,1,0,,,256QAM,256QAM
LO,L,3,24.9,12,4.01,2.4,4x2,4,2,4.2,,,,
LO,L,3,14.6,44,12.97,15.19,4x4,4,2,0,8,10,256QAM,256QAM
LO,L,3,17.3,11,2.56,1.87,4x2,4,2,0,,,256QAM,256QAM
LO,L,3,10.8,11,1.37,0.67,4x2,4,2,4.3,,,,
LO,L,3,20.6,46,13.63,13.04,4x4,4,2,0,9,10,256QAM,256QAM
LO,L,3,20.1,11,2.57,0.45,4x2,4,1,0,,,256QAM,64QAM
LO,L,3,14.9,11,3.32,3.17,4x2,4,2,0,,,,
LO,L,3,9.1,49,13.63,11.5,4x4,4,2,0,8,7,256QAM,64QAM
LO,L,3,12.1,13,2.5,0.83,4x2,4,1,0,,,256QAM,64QAM
LO,L,3,12.6,12,3.55,1.84,4x2,4,1,0,,,,
CX,L,4,9.4,78,24.98,9.68,4x4,4,2,11.8,6,6,64QAM,64QAM
CX,U,4,17.6,0,,,,,,0,,,,
CX,L,4,9.4,18,24.98,9.68,4x4,4,2,11.8,6,6,64QAM,64QAM
LO,L,4,16.4,38,9.1,5.19,2x2,4,2,12.6,8,4,64QAM,64QAM
LO,L,4,22.2,13,4.27,1.94,2x2,4,2,6.8,,,256QAM,64QAM
LO,L,4,26,24,7.31,6.86,2x2,4,2,7.1,,,,
LO,L,4,20.8,12,1.46,1.86,2x2,4,2,10.5,,,,
LO,L,4,16.5,46,9.48,3.41,2x2,4,2,8,7,10,64QAM,64QAM
LO,L,4,19.7,14,3.67,1.77,2x2,4,1,12.7,,,256QAM,64QAM
LO,L,4,26.8,28,6.15,7.37,2x2,4,2,7.8,,,,
LO,L,4,22.1,13,2.93,2.66,2x2,4,2,13.4,,,,
LO,L,4,18.6,38,7.96,7.61,2x2,4,1,5.1,12,12,64QAM,64QAM
LO,L,4,17.7,12,2.64,1.74,2x2,4,2,12.9,,,64QAM,64QAM
LO,L,4,28.4,25,7.15,8.42,2x2,4,2,4.7,,,,
LO,L,4,19.8,12,3.29,2.28,2x2,4,2,7.4,,,,
LO,L,4,18.6,43,9.13,7.91,2x2,4,1,5.6,11,10,64QAM,64QAM
LO,L,4,23.4,10,2.34,1.61,2x2,4,2,3.2,,,64QAM,64QAM
LO,L,4,26.4,27,8.96,6.18,2x2,4,2,6,,,,
LO,L,4,23,12,2.87,1.98,2x2,4,2,10.4,,,,
LO,L,4,16.3,46,7.46,8.91,2x2,4,2,8.7,10,10,64QAM,64QAM
LO,L,4,22.6,12,1.75,1.12,2x2,4,2,10.7,,,256QAM,256QAM
LO,L,4,23.6,25,7.42,6.57,2x2,4,2,7.5,,,,
LO,L,4,18.9,12,1.53,0.97,2x2,4,1,11.4,,,,
LO,L,4,19.5,49,7.93,9.06,2x2,4,1,3.7,6,8,64QAM,64QAM
LO,L,4,21.5,12,2.13,1.5,2x2,4,2,12.1,,,256QAM,256QAM
LO,L,4,24.9,28,6.28,8.27,2x2,4,2,8.3,,,,
LO,L,4,22.8,0,,,,,,0,,,,
LO,L,4,17.4,41,7.75,7.63,2x2,4,1,4.9,5,8,64QAM,64QAM
LO,L,4,20.2,9,3.02,2.09,2x2,4,2,11.5,,,256QAM,64QAM
LO,L,4,25.1,22,7.02,8.44,2x2,4,2,6.9,,,,
LO,L,4,23.2,10,3.87,2.52,2x2,4,2,8.9,,,,
LO,L,4,20.9,48,10,12.33,2x2,4,2,7.1,6,10,64QAM,256QAM
LO,L,4,25.9,9,0.58,0.51,2x2,4,2,6.6,,,256QAM,256QAM
LO,L,4,27.6,21,4.85,6.04,2x2,4,1,5.7,,,,
LO,L,4,26.6,7,3.3,2.58,2x2,4,1,13.1,,,,
LO,L,4,20.8,43,6.45,7.28,2x2,4,2,6.1,6,10,64QAM,256QAM
LO,L,4,21.5,12,1.78,1.33,2x2,4,2,9.1,,,256QAM,256QAM
LO,L,4,27.2,22,5.39,6.58,2x2,4,2,5,,,,
LO,L,4,26.1,11,3.26,2.57,2x2,4,2,6.7,,,,
LO,L,4,22.5,43,9.34,6.89,2x2,4,2,8,5,9,256QAM,256QAM
LO,L,4,21.2,11,1.26,0.84,2x2,4,1,10.5,,,256QAM,64QAM
LO,L,4,28.1,24,5.5,6.91,2x2,4,2,4.1,,,,
LO,L,4,25.8,11,3.46,2.55,2x2,4,2,5.4,,,,
LO,L,4,21.1,44,10.36,4.91,2x2,4,2,71.4,7,9,256QAM,64QAM
LO,L,4,21,13,2.95,1.65,2x2,4,2,6.1,,,256QAM,64QAM
LO,L,4,27.5,25,6.05,5.94,2x2,4,2,5.9,,,,
LO,L,4,22,12,2.14,1.85,2x2,4,2,7.3,,,,
LO,L,4,14.5,45,9.56,2.36,2x2,4,1,5.4,8,2,64QAM,64QAM
LO,L,4,23.6,12,3.5,2.33,2x2,4,2,10.1,,,256QAM,256QAM
LO,L,4,25.9,26,6.1,6.46,2x2,4,2,7.6,,,,
LO,L,4,23.6,12,3.11,2.01,2x2,4,2,6.9,,,,
LO,L,4,18.7,45,14.17,0,2x2,4,1,6.4,11,0,256QAM,64QAM
LO,L,4,19.5,14,3.05,1.55,2x2,4,2,6.4,,,256QAM,64QAM
LO,L,4,26.1,27,5.13,6.92,2x2,4,1,4.5,,,,
LO,L,4,25.6,13,2.37,1.11,2x2,4,2,10.4,,,,
LO,L,4,13.6,44,13.07,0,2x2,4,1,4.1,10,0,256QAM,16QAM
LO,L,4,22.2,13,2.81,1.61,2x2,4,2,6.8,,,256QAM,64QAM
LO,L,4,26.5,26,4.93,6.98,2x2,4,2,4.8,,,,
LO,L,4,21.2,13,3.34,2.66,2x2,4,2,10.8,,,,
LO,L,4,22.8,45,13.87,0,2x2,4,1,4.3,11,0,256QAM,16QAM
LO,L,4,19.9,13,3.09,1.13,2x2,4,2,6.3,,,256QAM,64QAM
LO,L,4,25.3,28,5.99,6.38,2x2,4,2,8.8,,,,
LO,L,4,21.8,13,3.01,1.87,2x2,4,1,6.5,,,,
LO,L,4,17.6,41,8.83,3.02,2x2,4,2,2.2,10,0,64QAM,64QAM
LO,L,4,19.7,13,3.41,1.81,2x2,4,2,11.7,,,256QAM,64QAM
LO,L,4,25.7,25,5.79,6.29,2x2,4,2,3.5,,,,
LO,L,4,20.3,13,2.58,1.8,2x2,4,2,8.9,,,,
LO,L,4,14.9,42,11.64,1.61,2x2,4,1,4.8,5,6,256QAM,64QAM
LO,L,4,19.3,13,2.46,0.49,2x2,4,1,10.7,,,256QAM,64QAM
LO,L,4,25.6,29,7.21,5.97,2x2,4,2,8.2,,,,
LO,L,4,21.4,14,3.23,2.06,2x2,4,2,6,,,,
LO,L,4,16.5,53,8.46,7.99,2x2,4,1,6.7,12,3,64QAM,64QAM
LO,L,4,22.9,13,2.6,2.37,2x2,4,2,15.4,,,256QAM,256QAM
LO,L,4,25.3,29,7.7,7.71,2x2,4,2,17.8,,,,
LO,L,4,20.6,12,1.11,0.9,2x2,4,2,10.3,,,,
LO,L,4,15,49,10.13,4.58,2x2,4,1,5.8,9,9,64QAM,64QAM
LO,L,4,20.1,13,2.49,2.22,2x2,4,2,8.4,,,256QAM,256QAM
LO,L,4,25.5,25,5.91,7.9,2x2,4,2,5.6,,,,
LO,L,4,19.1,13,0.81,0.52,2x2,4,2,17,,,,
LO,L,4,14.6,50,8.68,5.8,2x2,4,2,5.4,10,8,64QAM,64QAM
LO,L,4,24.6,12,1.16,1.39,2x2,4,2,5.3,,,64QAM,256QAM
LO,L,4,26,27,5.52,6.62,2x2,4,2,7.8,,,,
LO,L,4,21.5,13,4.05,2.48,2x2,4,2,8.2,,,,
LO,L,4,17.7,52,9.68,9.09,2x2,4,2,12.2,10,10,64QAM,64QAM
LO,L,4,21.4,13,2.97,3.24,2x2,4,2,7.5,,,256QAM,256QAM
LO,L,4,25.5,27,4.64,5.95,2x2,4,2,5.8,,,,
LO,L,4,20.7,11,1.08,0.74,2x2,4,2,7.4,,,,
LO,L,4,16,46,7.37,7.23,2x2,4,2,6.5,10,9,64QAM,64QAM
LO,L,4,19.5,12,2.84,3.41,2x2,4,2,7.4,,,256QAM,256QAM
LO,L,4,24.6,27,3.69,5.42,2x2,4,2,2.9,,,,
LO,L,4,20.1,13,3.94,2.5,2x2,4,2,7.8,,,,
LO,L,4,15.9,22,5.37,3.74,2x2,4,2,5.7,11,8,64QAM,64QAM
LO,L,4,21.3,12,4.72,4.62,2x2,4,2,7.4,,,256QAM,256QAM
LO,L,4,20.9,26,6.46,6.74,2x2,4,2,11.2,,,,
